Student_ID,Name,Gender,Age,Department,Program,Year,Semester,Attendance,Assignment,CAT,FinalExam,StudyHours,InternetAccess,Device,ParentIncome,Scholarship,SkillsCount,Projects,LMSLogins,LibraryVisits,Location,Graduated,Placement,GPA,Total,Grade
S00654,Student_654,F,18,SE,MSc,2,1,44,36,89,56,6,Yes,Laptop,26481,Yes,5,7,5,20,Nakuru,Yes,No,2.2999999999999998,57.399999999999999,C
S00655,Student_655,F,24,SE,MSc,2,1,58,78,45,63,9,Yes,Laptop,245710,No,5,1,100,50,Kisumu,Yes,No,2.48,61.899999999999999,B
S00656,Student_656,M,18,AI,BSc,4,2,62,57,61,40,10,Yes,Laptop,118158,No,10,4,131,11,Kisumu,Yes,No,1.99,49.799999999999997,D
S00657,Student_657,F,23,AI,MSc,4,2,79,68,38,90,11,Yes,Laptop,277680,No,7,0,183,32,Nakuru,Yes,Yes,2.96,74.099999999999994,A
S00658,Student_658,M,31,DS,MSc,4,2,46,33,46,59,6,No,Tablet,140385,No,9,4,159,55,Nairobi,Yes,No,2,49.899999999999999,D
S00659,Student_659,M,30,SE,MSc,1,2,97,47,27,68,4,No,Tablet,61274,No,1,2,8,1,Mombasa,Yes,No,2.3399999999999999,58.5,C
S00660,Student_660,F,19,DS,MSc,2,2,54,76,91,24,8,Yes,Desktop,204256,No,9,5,38,35,Nakuru,No,No,2.0299999999999998,50.799999999999997,C
S00661,Student_661,M,18,IT,BSc,4,2,53,51,84,49,3,Yes,Tablet,31138,Yes,15,2,45,59,Mombasa,Yes,No,2.27,56.799999999999997,C
S00662,Student_662,F,22,IT,BSc,2,2,57,64,81,53,11,Yes,Desktop,103041,Yes,2,6,183,8,Mombasa,Yes,No,2.4500000000000002,61.200000000000003,B
S00663,Student_663,M,33,CS,BSc,4,2,47,41,49,52,1,Yes,Laptop,197554,No,13,0,178,35,Eldoret,Yes,No,1.95,48.700000000000003,D
S00664,Student_664,M,23,AI,MSc,2,1,54,85,48,37,10,No,Tablet,269216,Yes,3,3,94,9,Nakuru,Yes,No,2.02,50.5,C
S00665,Student_665,F,30,IT,BSc,3,1,69,69,30,30,6,No,Desktop,88424,Yes,5,8,25,3,Nairobi,No,No,1.6699999999999999,41.700000000000003,D
S00666,Student_666,M,24,IT,BSc,1,1,42,74,71,60,10,Yes,Laptop,57567,Yes,13,0,58,18,Nakuru,No,No,2.5299999999999998,63.200000000000003,B
S00667,Student_667,F,28,DS,MSc,4,2,89,32,85,54,8,Yes,Tablet,160050,No,15,4,102,59,Kisumu,Yes,No,2.3700000000000001,59.299999999999997,C
S00668,Student_668,F,33,DS,BSc,3,1,65,92,76,53,1,No,Tablet,56245,Yes,8,3,38,27,Nairobi,Yes,No,2.6600000000000001,66.599999999999994,B
S00669,Student_669,F,25,SE,MSc,3,1,43,91,55,24,3,No,Desktop,71084,Yes,14,7,63,36,Mombasa,Yes,No,1.8200000000000001,45.5,D
S00670,Student_670,M,22,AI,BSc,2,2,44,95,74,76,4,No,Tablet,84659,No,6,5,101,49,Nairobi,Yes,Yes,3.0499999999999998,76.200000000000003,A
S00671,Student_671,M,25,DS,MSc,2,2,62,79,36,39,4,No,Desktop,90848,No,6,8,180,5,Eldoret,No,No,1.95,48.700000000000003,D
S00672,Student_672,F,30,IT,BSc,2,1,89,74,72,77,4,No,Tablet,20125,No,9,5,68,46,Kisumu,Yes,Yes,3.0600000000000001,76.599999999999994,A
S00673,Student_673,M,32,AI,MSc,3,1,63,89,39,38,6,Yes,Desktop,47029,Yes,7,1,178,27,Nairobi,Yes,No,2.04,50.899999999999999,C
S00674,Student_674,M,29,AI,BSc,1,1,95,85,63,49,6,No,Tablet,199256,Yes,5,0,109,3,Mombasa,No,No,2.54,63.600000000000001,B
S00675,Student_675,M,28,CS,MSc,3,1,53,47,38,61,7,Yes,Tablet,49025,Yes,7,3,167,29,Eldoret,Yes,No,2.1099999999999999,52.799999999999997,C
S00676,Student_676,F,19,IT,BSc,2,1,96,75,96,51,3,Yes,Desktop,130744,Yes,3,4,66,5,Mombasa,Yes,No,2.77,69.299999999999997,B
S00677,Student_677,M,27,SE,MSc,4,2,45,62,61,89,10,Yes,Laptop,174658,No,5,6,169,52,Nairobi,No,No,2.9399999999999999,73.599999999999994,A
S00678,Student_678,F,26,CS,BSc,4,2,78,35,54,91,10,Yes,Desktop,176330,No,4,8,116,41,Nakuru,Yes,Yes,2.8399999999999999,71.099999999999994,A
S00679,Student_679,M,19,AI,BSc,4,2,71,84,55,54,9,No,Laptop,218969,No,13,0,85,42,Nakuru,Yes,No,2.48,61.899999999999999,B
S00680,Student_680,F,28,AI,BSc,4,1,88,94,82,66,8,No,Tablet,28353,No,8,4,131,23,Kisumu,No,No,3.0800000000000001,77,A
S00681,Student_681,M,27,CS,MSc,3,2,68,33,28,44,10,No,Desktop,263490,No,4,8,190,60,Nakuru,Yes,No,1.6399999999999999,41,D
S00682,Student_682,F,31,SE,BSc,2,2,84,83,81,46,11,Yes,Laptop,72202,Yes,7,7,81,36,Nairobi,No,No,2.5699999999999998,64.200000000000003,B
S00683,Student_683,F,29,AI,BSc,2,2,59,77,67,21,6,Yes,Desktop,213370,No,12,3,200,8,Nakuru,Yes,No,1.8100000000000001,45.200000000000003,D
S00684,Student_684,M,32,DS,BSc,1,1,78,47,97,95,4,No,Desktop,154775,Yes,8,4,136,41,Nairobi,No,No,3.3599999999999999,84.099999999999994,A
S00685,Student_685,M,26,AI,MSc,1,2,86,53,92,56,3,Yes,Tablet,75381,No,14,7,153,15,Nairobi,Yes,No,2.6200000000000001,65.599999999999994,B
S00686,Student_686,F,23,AI,BSc,3,1,92,66,55,40,7,Yes,Desktop,224497,No,6,8,33,44,Kisumu,No,No,2.1400000000000001,53.399999999999999,C
S00687,Student_687,F,29,AI,BSc,2,2,70,31,94,34,4,No,Desktop,225424,No,8,3,99,31,Mombasa,Yes,No,1.96,49,D
S00688,Student_688,M,33,IT,MSc,1,1,43,35,60,99,9,No,Laptop,48628,Yes,10,1,54,29,Nairobi,Yes,Yes,2.9100000000000001,72.799999999999997,A
S00689,Student_689,M,24,SE,MSc,2,2,98,91,41,93,2,Yes,Laptop,299512,No,12,4,69,44,Nairobi,Yes,Yes,3.3100000000000001,82.700000000000003,A
S00690,Student_690,F,18,DS,MSc,2,1,82,41,53,95,2,No,Laptop,139922,Yes,12,1,121,21,Eldoret,Yes,Yes,2.98,74.5,A
S00691,Student_691,M,18,IT,BSc,2,1,53,35,37,58,8,No,Desktop,145696,No,12,8,153,36,Nakuru,Yes,No,1.95,48.700000000000003,D
S00692,Student_692,F,20,IT,MSc,2,2,51,60,78,63,11,Yes,Desktop,27448,No,4,8,38,0,Nairobi,Yes,No,2.5699999999999998,64.200000000000003,B
S00693,Student_693,F,22,AI,BSc,3,1,76,45,84,92,12,Yes,Tablet,31236,No,10,4,64,58,Kisumu,Yes,Yes,3.1800000000000002,79.400000000000006,A
S00694,Student_694,M,35,CS,MSc,3,2,80,74,41,56,4,Yes,Desktop,49965,No,2,1,139,17,Kisumu,Yes,No,2.3599999999999999,59,C
S00695,Student_695,M,30,IT,MSc,2,1,70,62,90,58,6,No,Tablet,274424,No,13,4,79,51,Nakuru,Yes,No,2.6600000000000001,66.400000000000006,B
S00696,Student_696,F,19,CS,MSc,2,2,75,45,56,90,11,No,Laptop,193536,Yes,7,6,9,0,Kisumu,Yes,Yes,2.9100000000000001,72.700000000000003,A
S00697,Student_697,F,23,SE,MSc,4,2,100,58,78,51,9,Yes,Tablet,206831,Yes,12,5,49,53,Mombasa,Yes,No,2.5099999999999998,62.700000000000003,B
S00698,Student_698,M,30,CS,BSc,2,1,98,85,86,91,3,No,Tablet,197238,No,2,0,197,41,Eldoret,Yes,Yes,3.5800000000000001,89.5,A
S00699,Student_699,M,27,SE,MSc,1,1,90,97,28,91,7,Yes,Tablet,263397,No,8,8,74,45,Nairobi,Yes,Yes,3.1800000000000002,79.5,A
S00700,Student_700,F,18,CS,BSc,3,1,81,72,36,49,11,No,Desktop,119985,No,5,2,18,58,Nairobi,Yes,No,2.1699999999999999,54.200000000000003,C
S00701,Student_701,M,33,CS,BSc,4,2,67,78,49,80,12,Yes,Desktop,213175,Yes,1,8,161,50,Mombasa,Yes,Yes,2.8799999999999999,72.099999999999994,A
S00702,Student_702,M,18,CS,BSc,3,1,54,71,70,74,9,No,Laptop,95935,Yes,7,1,128,53,Nakuru,Yes,Yes,2.8199999999999998,70.599999999999994,A
S00703,Student_703,M,25,IT,MSc,3,2,63,81,70,63,3,No,Laptop,95319,Yes,4,3,166,16,Eldoret,Yes,No,2.7200000000000002,68,B
S00704,Student_704,M,23,AI,BSc,1,1,87,100,73,38,5,Yes,Tablet,286514,No,6,6,32,5,Kisumu,Yes,No,2.4900000000000002,62.299999999999997,B
S00705,Student_705,M,31,SE,BSc,4,2,48,75,26,49,11,No,Laptop,240399,Yes,1,1,150,20,Kisumu,Yes,No,1.98,49.5,D
S00706,Student_706,M,34,DS,BSc,1,2,87,40,81,65,3,No,Desktop,112159,Yes,0,3,48,42,Kisumu,Yes,No,2.6200000000000001,65.400000000000006,B
S00707,Student_707,M,27,DS,BSc,1,1,69,73,28,45,5,No,Desktop,213398,No,13,3,31,56,Nairobi,Yes,No,1.98,49.600000000000001,D
S00708,Student_708,M,32,IT,BSc,4,1,52,44,74,34,2,No,Laptop,20227,Yes,12,8,12,6,Nairobi,Yes,No,1.8300000000000001,45.799999999999997,D
S00709,Student_709,M,23,CS,MSc,2,1,83,94,34,92,6,Yes,Laptop,109319,Yes,10,0,147,31,Nairobi,Yes,Yes,3.2000000000000002,79.900000000000006,A
S00710,Student_710,M,32,SE,BSc,4,1,91,30,67,25,8,No,Tablet,287017,Yes,0,5,124,9,Mombasa,Yes,No,1.6399999999999999,41,D
S00711,Student_711,F,28,IT,BSc,3,1,64,97,40,53,8,No,Tablet,32094,No,3,5,35,14,Nairobi,No,No,2.4100000000000001,60.299999999999997,B
S00712,Student_712,F,32,IT,MSc,2,1,65,54,27,29,1,Yes,Desktop,136323,No,0,6,52,48,Mombasa,No,No,1.49,37.200000000000003,F
S00713,Student_713,F,28,IT,BSc,4,1,57,83,85,33,2,No,Tablet,196546,No,2,5,3,15,Nairobi,Yes,No,2.23,55.799999999999997,C
S00714,Student_714,F,27,DS,BSc,4,2,42,49,67,40,9,No,Desktop,294029,Yes,7,3,78,13,Eldoret,No,No,1.8999999999999999,47.399999999999999,D
S00715,Student_715,F,23,CS,MSc,4,1,83,47,59,51,11,Yes,Laptop,31382,No,7,3,1,28,Kisumu,Yes,No,2.2000000000000002,55,C
S00716,Student_716,M,34,CS,BSc,4,1,95,61,76,38,10,No,Tablet,219597,Yes,5,5,156,9,Eldoret,Yes,No,2.2400000000000002,55.899999999999999,C
S00717,Student_717,M,34,CS,MSc,2,2,86,91,91,76,3,No,Laptop,35458,No,8,2,179,50,Kisumu,Yes,Yes,3.3199999999999998,83,A
S00718,Student_718,M,21,SE,MSc,1,1,81,90,95,67,1,Yes,Desktop,182311,No,11,6,166,44,Kisumu,No,No,3.1400000000000001,78.599999999999994,A
S00719,Student_719,F,29,SE,BSc,2,1,64,86,38,29,9,Yes,Tablet,159984,Yes,6,1,10,38,Mombasa,Yes,No,1.8300000000000001,45.700000000000003,D
S00720,Student_720,M,26,CS,MSc,3,2,52,30,51,72,6,No,Laptop,255868,No,2,6,6,29,Nakuru,Yes,No,2.2999999999999998,57.399999999999999,C
S00721,Student_721,F,20,AI,BSc,1,2,74,40,96,50,11,Yes,Laptop,68986,No,12,7,29,14,Eldoret,Yes,No,2.3799999999999999,59.600000000000001,C
S00722,Student_722,M,26,AI,MSc,4,2,62,55,95,99,1,Yes,Laptop,96586,Yes,8,2,191,38,Eldoret,No,No,3.4300000000000002,85.700000000000003,A
S00723,Student_723,F,32,AI,BSc,1,2,62,83,36,81,6,No,Tablet,110334,No,14,8,120,57,Nakuru,Yes,Yes,2.8199999999999998,70.5,A
S00724,Student_724,M,25,IT,BSc,3,2,85,66,27,40,8,Yes,Tablet,274961,Yes,3,1,99,5,Kisumu,Yes,No,1.8799999999999999,47.100000000000001,D
S00725,Student_725,M,23,IT,BSc,1,2,91,35,64,98,12,Yes,Tablet,117749,Yes,14,3,34,52,Eldoret,Yes,Yes,3.1200000000000001,77.900000000000006,A
S00726,Student_726,F,19,CS,MSc,4,1,73,48,42,23,2,No,Desktop,109322,No,4,8,156,41,Nairobi,No,No,1.47,36.799999999999997,F
S00727,Student_727,M,18,SE,BSc,4,2,41,70,42,22,7,No,Laptop,248137,No,12,5,125,16,Mombasa,Yes,No,1.5,37.5,F
S00728,Student_728,M,20,AI,MSc,3,2,98,90,32,70,10,No,Tablet,155335,No,11,3,155,44,Nakuru,Yes,No,2.77,69.200000000000003,B
S00729,Student_729,M,18,IT,MSc,1,2,62,63,79,93,5,No,Tablet,25454,No,8,7,191,21,Kisumu,Yes,Yes,3.2400000000000002,81.099999999999994,A
S00730,Student_730,F,27,SE,MSc,3,2,57,91,88,97,12,No,Tablet,146242,No,2,6,170,10,Eldoret,No,No,3.6000000000000001,90,A
S00731,Student_731,F,35,CS,MSc,2,1,62,44,73,60,7,Yes,Desktop,282401,No,1,3,3,42,Kisumu,No,No,2.3799999999999999,59.600000000000001,C
S00732,Student_732,M,18,IT,BSc,2,2,76,40,48,95,8,No,Desktop,139342,Yes,3,6,50,7,Mombasa,Yes,Yes,2.9100000000000001,72.700000000000003,A
S00733,Student_733,M,30,DS,BSc,1,1,88,71,98,30,7,Yes,Laptop,101150,No,7,5,145,39,Kisumu,Yes,No,2.2999999999999998,57.600000000000001,C
S00734,Student_734,M,23,DS,BSc,2,2,92,41,98,72,3,Yes,Laptop,135113,No,3,1,12,43,Nairobi,Yes,Yes,2.9199999999999999,73,A
S00735,Student_735,M,28,IT,BSc,4,1,63,100,27,32,10,Yes,Tablet,171923,Yes,9,2,182,27,Nairobi,Yes,No,1.9099999999999999,47.700000000000003,D
S00736,Student_736,M,25,CS,MSc,3,1,54,56,34,82,6,Yes,Desktop,118003,Yes,15,2,56,51,Nakuru,Yes,No,2.5800000000000001,64.400000000000006,B
S00737,Student_737,F,28,DS,BSc,2,2,88,63,55,71,12,No,Laptop,82755,No,11,7,199,38,Nairobi,Yes,No,2.7200000000000002,67.900000000000006,B
S00738,Student_738,M,33,SE,MSc,2,2,77,88,28,52,11,No,Laptop,167841,No,5,6,13,14,Eldoret,Yes,No,2.2799999999999998,56.899999999999999,C
S00739,Student_739,M,28,DS,BSc,1,2,68,74,37,22,5,No,Laptop,45662,Yes,14,2,116,50,Mombasa,Yes,No,1.6000000000000001,40,D
S00740,Student_740,M,30,SE,MSc,1,2,61,99,32,29,3,No,Desktop,220647,No,3,4,34,59,Kisumu,Yes,No,1.8700000000000001,46.799999999999997,D
S00741,Student_741,M,22,AI,BSc,4,1,97,62,83,21,6,No,Tablet,72577,Yes,6,8,129,44,Nakuru,No,No,1.97,49.200000000000003,D
S00742,Student_742,M,35,AI,BSc,3,1,64,42,87,99,4,Yes,Laptop,286538,No,1,4,33,36,Nairobi,Yes,Yes,3.27,81.700000000000003,A
S00743,Student_743,F,28,IT,BSc,4,1,42,43,43,93,3,No,Tablet,183918,Yes,13,3,13,42,Mombasa,Yes,No,2.7200000000000002,67.900000000000006,B
S00744,Student_744,M,31,AI,BSc,1,2,82,80,38,71,3,No,Laptop,81527,No,13,5,74,0,Nakuru,Yes,No,2.6899999999999999,67.299999999999997,B
S00745,Student_745,F,21,DS,MSc,2,2,40,67,36,90,2,No,Laptop,283288,Yes,14,0,7,28,Eldoret,Yes,No,2.7799999999999998,69.599999999999994,B
S00746,Student_746,F,29,SE,BSc,2,2,42,61,37,33,2,No,Tablet,191935,No,15,7,39,1,Eldoret,Yes,No,1.6100000000000001,40.299999999999997,D
S00747,Student_747,M,23,IT,MSc,4,1,100,68,46,92,6,Yes,Desktop,284518,Yes,8,7,43,41,Kisumu,Yes,Yes,3.1499999999999999,78.799999999999997,A
S00748,Student_748,M,18,IT,BSc,4,1,49,49,77,93,8,No,Laptop,195647,No,9,7,84,5,Eldoret,No,No,3.0600000000000001,76.599999999999994,A
S00749,Student_749,F,29,DS,MSc,3,2,57,70,59,48,10,No,Desktop,118359,Yes,2,7,13,10,Kisumu,Yes,No,2.2200000000000002,55.5,C
S00750,Student_750,F,23,AI,MSc,2,2,51,42,88,45,7,No,Desktop,133905,No,14,1,179,57,Mombasa,Yes,No,2.1400000000000001,53.600000000000001,C
S00751,Student_751,M,18,DS,BSc,3,1,94,66,73,84,3,Yes,Desktop,155100,No,12,8,187,20,Mombasa,Yes,Yes,3.1699999999999999,79.200000000000003,A
S00752,Student_752,F,30,CS,MSc,2,2,65,71,40,84,6,Yes,Desktop,158385,Yes,5,6,161,55,Nairobi,Yes,Yes,2.8300000000000001,70.700000000000003,A
S00753,Student_753,M,25,SE,BSc,2,1,60,48,67,95,1,No,Desktop,174555,No,0,3,196,39,Mombasa,No,No,3.0600000000000001,76.5,A
S00754,Student_754,M,28,AI,BSc,2,2,44,31,94,69,8,No,Tablet,21114,Yes,10,8,127,49,Nairobi,Yes,No,2.5600000000000001,63.899999999999999,B
S00755,Student_755,M,24,DS,BSc,2,2,84,67,35,100,11,No,Desktop,284087,No,11,0,29,31,Nakuru,No,No,3.1499999999999999,78.799999999999997,A
S00756,Student_756,M,29,CS,MSc,2,1,76,62,88,100,3,Yes,Tablet,102945,Yes,14,7,92,29,Kisumu,No,No,3.5,87.599999999999994,A
S00757,Student_757,M,22,SE,MSc,4,2,43,71,75,31,4,Yes,Desktop,46544,No,0,5,75,58,Kisumu,Yes,No,1.96,49,D
S00758,Student_758,F,25,DS,BSc,2,1,68,72,71,28,5,Yes,Desktop,270093,Yes,6,1,183,39,Nakuru,Yes,No,1.98,49.399999999999999,D
S00759,Student_759,F,31,AI,MSc,1,1,95,62,39,74,10,No,Desktop,48482,Yes,2,7,50,43,Nakuru,Yes,No,2.6699999999999999,66.700000000000003,B
S00760,Student_760,F,27,DS,MSc,4,1,81,79,60,48,3,No,Laptop,46240,Yes,7,3,169,37,Nairobi,Yes,No,2.3999999999999999,59.899999999999999,C
S00761,Student_761,M,34,IT,MSc,1,2,45,30,34,24,11,Yes,Tablet,218561,Yes,14,6,192,1,Nakuru,Yes,No,1.1699999999999999,29.300000000000001,F
S00762,Student_762,F,20,SE,MSc,2,2,45,80,30,94,7,No,Tablet,127157,Yes,4,2,141,6,Mombasa,Yes,Yes,2.9399999999999999,73.5,A
S00763,Student_763,M,26,DS,MSc,2,2,40,83,48,86,8,Yes,Laptop,150610,No,2,3,96,16,Nairobi,Yes,Yes,2.9300000000000002,73.200000000000003,A
S00764,Student_764,M,18,CS,BSc,2,2,65,98,67,95,11,No,Desktop,53594,Yes,7,3,139,59,Kisumu,No,No,3.48,87,A
S00765,Student_765,M,26,SE,MSc,1,1,52,95,71,87,7,Yes,Tablet,221136,Yes,9,5,188,28,Eldoret,Yes,Yes,3.2799999999999998,81.900000000000006,A
S00766,Student_766,F,26,DS,MSc,1,1,90,79,60,80,10,No,Laptop,119815,No,13,8,120,2,Nairobi,Yes,Yes,3.0699999999999998,76.799999999999997,A
S00767,Student_767,M,27,IT,MSc,4,1,75,49,82,47,12,Yes,Desktop,267309,Yes,5,4,25,14,Mombasa,Yes,No,2.29,57.200000000000003,C
S00768,Student_768,M,31,DS,MSc,2,2,47,97,33,35,4,Yes,Tablet,235339,No,13,4,63,19,Kisumu,Yes,No,1.9299999999999999,48.200000000000003,D
S00769,Student_769,F,27,CS,MSc,1,2,72,39,76,35,8,Yes,Laptop,198811,Yes,5,6,111,51,Nakuru,No,No,1.9099999999999999,47.700000000000003,D
S00770,Student_770,F,26,IT,MSc,3,2,81,82,82,91,7,Yes,Tablet,177355,No,8,8,195,7,Nairobi,Yes,Yes,3.46,86.400000000000006,A
S00771,Student_771,M,29,AI,BSc,4,1,56,91,60,93,12,Yes,Desktop,203392,Yes,12,4,4,19,Mombasa,Yes,Yes,3.29,82.299999999999997,A
S00772,Student_772,M,27,CS,BSc,2,1,42,79,98,46,3,No,Desktop,88433,No,13,8,66,36,Nakuru,Yes,No,2.5,62.600000000000001,B
S00773,Student_773,M,22,DS,MSc,3,1,58,60,71,33,7,No,Desktop,145340,Yes,13,1,169,50,Kisumu,Yes,No,1.9399999999999999,48.5,D
S00774,Student_774,F,26,DS,MSc,1,2,71,99,52,67,11,Yes,Laptop,264705,Yes,0,4,53,39,Nakuru,No,No,2.8300000000000001,70.799999999999997,A
S00775,Student_775,M,33,AI,BSc,2,2,67,97,70,76,2,Yes,Laptop,28415,No,11,6,164,5,Kisumu,Yes,Yes,3.1200000000000001,78.099999999999994,A
S00776,Student_776,F,35,DS,BSc,2,2,48,36,37,26,11,No,Tablet,225262,No,9,8,154,17,Eldoret,Yes,No,1.3,32.399999999999999,F
S00777,Student_777,M,22,DS,BSc,4,2,90,57,54,31,3,No,Desktop,143299,No,3,0,121,47,Nakuru,Yes,No,1.8700000000000001,46.700000000000003,D
S00778,Student_778,F,31,IT,BSc,1,2,50,46,60,57,6,Yes,Laptop,163098,Yes,10,4,172,40,Mombasa,No,No,2.1899999999999999,54.700000000000003,C
S00779,Student_779,M,21,CS,MSc,1,2,77,60,33,45,5,No,Tablet,71694,No,14,7,17,25,Kisumu,Yes,No,1.95,48.799999999999997,D
S00780,Student_780,F,30,CS,MSc,2,1,74,97,82,83,6,No,Desktop,134364,Yes,2,8,114,12,Nairobi,Yes,Yes,3.3900000000000001,84.700000000000003,A
S00781,Student_781,F,30,DS,BSc,1,2,57,73,45,53,12,No,Desktop,229873,No,3,4,154,49,Mombasa,No,No,2.23,55.799999999999997,C
S00782,Student_782,F,22,CS,MSc,4,2,95,54,36,93,10,No,Laptop,46833,No,15,4,175,49,Eldoret,Yes,Yes,2.96,74,A
S00783,Student_783,M,24,IT,MSc,1,2,92,65,58,30,5,Yes,Tablet,50537,No,7,2,197,5,Kisumu,Yes,No,1.95,48.799999999999997,D
S00784,Student_784,F,18,IT,BSc,2,1,90,49,85,42,6,Yes,Desktop,45946,Yes,9,6,70,26,Nairobi,Yes,No,2.27,56.799999999999997,C
S00785,Student_785,M,29,IT,BSc,2,1,92,56,76,45,5,Yes,Tablet,125032,No,1,7,56,23,Nairobi,Yes,No,2.3199999999999998,58.100000000000001,C
S00786,Student_786,F,35,CS,BSc,1,1,52,37,52,47,11,No,Desktop,183993,Yes,14,3,175,50,Kisumu,Yes,No,1.8600000000000001,46.5,D
S00787,Student_787,M,23,DS,BSc,3,1,62,62,56,46,1,No,Laptop,169398,No,14,1,53,52,Nairobi,Yes,No,2.1099999999999999,52.799999999999997,C
S00788,Student_788,M,27,DS,BSc,3,2,63,36,31,48,5,No,Laptop,101715,No,3,8,195,38,Eldoret,Yes,No,1.75,43.700000000000003,D
S00789,Student_789,M,24,CS,BSc,3,1,73,68,99,24,2,Yes,Laptop,207969,Yes,0,1,11,34,Eldoret,Yes,No,2.1099999999999999,52.700000000000003,C
S00790,Student_790,M,34,AI,BSc,2,1,71,56,41,47,11,No,Tablet,147944,No,13,3,179,59,Kisumu,Yes,No,2,50,C
S00791,Student_791,F,22,IT,MSc,2,2,62,35,85,38,4,Yes,Laptop,96378,No,0,6,114,46,Nakuru,Yes,No,1.97,49.200000000000003,D
S00792,Student_792,M,30,CS,BSc,2,1,81,31,46,49,7,Yes,Tablet,52963,No,12,8,1,39,Mombasa,Yes,No,1.9199999999999999,48,D
S00793,Student_793,M,35,CS,MSc,4,2,55,34,75,50,10,No,Desktop,282308,No,10,2,10,34,Eldoret,No,No,2.0899999999999999,52.299999999999997,C
S00794,Student_794,F,22,IT,BSc,1,2,55,89,26,34,1,No,Laptop,238220,Yes,9,6,155,52,Mombasa,Yes,No,1.8200000000000001,45.5,D
S00795,Student_795,M,35,SE,MSc,3,2,62,71,39,33,4,Yes,Desktop,263466,Yes,2,7,176,56,Eldoret,Yes,No,1.79,44.700000000000003,D
S00796,Student_796,M,30,SE,MSc,4,1,99,87,34,82,4,Yes,Laptop,151569,Yes,12,5,194,8,Mombasa,Yes,Yes,3,75.099999999999994,A
S00797,Student_797,M,26,AI,MSc,4,1,52,63,35,21,1,No,Tablet,122901,Yes,6,7,183,50,Kisumu,Yes,No,1.4099999999999999,35.299999999999997,F
S00798,Student_798,F,20,CS,MSc,2,1,64,67,64,62,5,Yes,Laptop,159033,No,8,4,170,48,Eldoret,Yes,No,2.54,63.600000000000001,B
S00799,Student_799,M,27,SE,MSc,1,2,55,55,27,64,4,Yes,Laptop,112610,Yes,12,6,44,44,Nakuru,Yes,No,2.1600000000000001,53.899999999999999,C
S00800,Student_800,M,27,CS,MSc,4,2,76,58,75,44,3,Yes,Desktop,64095,Yes,12,1,143,11,Kisumu,Yes,No,2.25,56.200000000000003,C
S00801,Student_801,M,28,IT,MSc,2,2,90,65,71,78,4,No,Laptop,169351,No,14,0,200,48,Nairobi,No,No,3.0099999999999998,75.200000000000003,A
S00802,Student_802,F,35,SE,MSc,1,2,91,42,65,78,1,Yes,Laptop,70844,No,1,0,181,39,Nairobi,No,No,2.7799999999999998,69.5,B
S00803,Student_803,F,28,IT,MSc,4,2,94,35,99,36,8,Yes,Tablet,116170,Yes,12,1,45,34,Nakuru,Yes,No,2.1699999999999999,54.200000000000003,C
S00804,Student_804,F,33,DS,MSc,1,2,66,81,29,94,3,Yes,Tablet,63211,No,5,6,145,60,Nairobi,Yes,Yes,3.02,75.599999999999994,A
S00805,Student_805,M,24,IT,BSc,2,2,45,91,83,47,3,No,Laptop,260966,No,3,1,173,29,Eldoret,Yes,No,2.5099999999999998,62.799999999999997,B
S00806,Student_806,F,19,IT,BSc,1,2,66,39,84,20,8,Yes,Tablet,147805,Yes,7,2,7,55,Eldoret,No,No,1.6499999999999999,41.200000000000003,D
S00807,Student_807,M,28,CS,MSc,2,2,83,97,30,39,2,Yes,Tablet,287115,Yes,4,3,89,14,Nakuru,Yes,No,2.1299999999999999,53.200000000000003,C
S00808,Student_808,F,22,DS,BSc,2,2,80,35,88,73,11,No,Desktop,38361,No,3,5,33,43,Nairobi,Yes,No,2.7599999999999998,69.099999999999994,B
S00809,Student_809,F,18,DS,MSc,3,1,86,79,59,75,5,Yes,Laptop,267884,Yes,10,4,198,52,Eldoret,Yes,Yes,2.9500000000000002,73.700000000000003,A
S00810,Student_810,F,29,CS,MSc,2,1,95,96,97,34,2,Yes,Tablet,256369,No,7,7,19,53,Mombasa,Yes,No,2.6000000000000001,65.099999999999994,B
S00811,Student_811,M,23,CS,BSc,1,2,71,38,70,96,5,No,Desktop,126166,No,13,3,35,58,Mombasa,Yes,Yes,3.0699999999999998,76.700000000000003,A
S00812,Student_812,M,29,SE,BSc,2,1,60,89,99,82,5,Yes,Desktop,96890,No,3,4,52,38,Nakuru,Yes,Yes,3.3799999999999999,84.599999999999994,A
S00813,Student_813,M,31,IT,BSc,1,2,72,62,74,22,1,No,Desktop,141010,No,2,7,74,55,Eldoret,Yes,No,1.8200000000000001,45.399999999999999,D
S00814,Student_814,M,30,CS,MSc,2,1,47,88,62,73,3,No,Tablet,30657,No,7,7,6,24,Nakuru,No,No,2.8500000000000001,71.200000000000003,A
S00815,Student_815,M,22,SE,BSc,1,1,64,79,87,43,9,No,Tablet,295255,Yes,0,4,74,34,Mombasa,Yes,No,2.4399999999999999,61.100000000000001,B
S00816,Student_816,M,18,IT,BSc,4,1,98,66,32,80,6,Yes,Laptop,46325,No,12,3,157,9,Eldoret,Yes,No,2.7799999999999998,69.400000000000006,B
S00817,Student_817,M,21,DS,BSc,1,2,89,66,62,31,9,Yes,Desktop,186062,No,7,5,54,54,Nairobi,Yes,No,2,50,C
